"ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species","Strain","CR-1-S116","CR-10-S245","CR-13-S148","CR-14-S336","CR-15-S292","CR-16-S332","CR-17-S97","CR-18-S252","CR-19-S341","CR-20-S111","CR-21-S126","CR-22-S311","CR-25-S383","CR-28-S106","CR-3-S98","CR-31-S334","CR-34-S359","CR-37-S367","CR-46-S191","CR-58-S382","CR-6-S169","CR-64-S324","CR-7-S125","CR-8-S94","CR-9-S219","IR1-10-S115","IR1-11-S173","IR1-12-S366","IR1-16-S307","IR1-17-S279","IR1-18-S287","IR1-2-S96","IR1-20-S377","IR1-22-S81","IR1-24-S295","IR1-26-S119","IR1-29-S285","IR1-3-S320","IR1-30-S349","IR1-31-S280","IR1-32-S151","IR1-33-S134","IR1-35-S370","IR1-36-S159","IR1-37-S343","IR1-38-S337","IR1-39-S351","IR1-4-S223","IR1-42-S329","IR1-43-S256","IR1-44-S264","IR1-45-S128","IR1-48-S339","IR1-50-S316","IR1-51-S186","IR1-52-S284","IR1-54-S130","IR1-57-S356","IR1-6-S250","IR1-60-S381","IR1-61-S328","IR1-62-S355","IR1-63-S155","IR1-70-S322","IR1-71-S357","IR1-72-S369","IR1-77-S202","IR1-8-S260","IR1-80-S319","IR1-81-S298","IR1-82-S353","IR1-86-S150","IR1-87-S340","IR1-88-S180","TR1-1-S110","TR1-10-S380","TR1-13-S171","TR1-14-S274","TR1-17-S246","TR1-18-S124","TR1-19-S305","TR1-20-S118","TR1-21-S207","TR1-22-S282","TR1-25-S117","TR1-28-S289","TR1-3-S121","TR1-31-S153","TR1-33-S375","TR1-34-S317","TR1-37-S306","TR1-40-S209","TR1-46-S170","TR1-52-S253","TR1-58-S275","TR1-6-S203","TR1-64-S263","TR1-7-S258","TR1-8-S321","TR1-9-S345","TR2-1-S273","TR2-10-S177","TR2-13-S231","TR2-14-S232","TR2-15-S288","TR2-16-S184","TR2-17-S248","TR2-18-S326","TR2-19-S318","TR2-20-S271","TR2-21-S228","TR2-22-S364","TR2-25-S133","TR2-28-S286","TR2-3-S297","TR2-31-S182","TR2-37-S330","TR2-40-S259","TR2-46-S239","TR2-52-S230","TR2-58-S172","TR2-6-S261","TR2-64-S216","TR2-7-S299","TR2-8-S360","TR2-9-S362","TR3-1-S237","TR3-10-S139","TR3-13-S304","TR3-15-S338","TR3-16-S296","TR3-17-S222","TR3-18-S293","TR3-19-S266","TR3-20-S265","TR3-21-S234","TR3-22-S235","TR3-25-S102","TR3-31-S283","TR3-34-S354","TR3-37-S221","TR3-40-S257","TR3-46-S224","TR3-52-S217","TR3-58-S233","TR3-6-S85","TR3-64-S190","TR3-8-S303","TR3-9-S229","TR4-10-S161","TR4-13-S142","TR4-14-S226","TR4-15-S218","TR4-16-S276","TR4-17-S114","TR4-19-S270","TR4-20-S269","TR4-21-S254","TR4-22-S344","TR4-25-S333","TR4-28-S183","TR4-3-S309","TR4-31-S278","TR4-34-S342","TR4-37-S188","TR4-40-S242","TR4-46-S215","TR4-52-S95","TR4-58-S112","TR4-6-S225","TR4-64-S220","TR4-7-S192","TR4-8-S327","TR4-9-S156","TR5-1-S210","TR5-10-S204","TR5-13-S103","TR5-14-S267","TR5-16-S290","TR5-17-S82","TR5-18-S201","TR5-19-S87","TR5-20-S208","TR5-21-S185","TR5-22-S145","TR5-25-S240","TR5-28-S214","TR5-3-S331","TR5-31-S313","TR5-34-S127","TR5-37-S368","TR5-40-S335","TR5-46-S310","TR5-52-S93","TR5-56-S241","TR5-57-S348","TR5-58-S372","TR5-59-S374","TR5-6-S131","TR5-64-S141","TR5-7-S213","TR5-8-S92","TR5-9-S249","TR6-1-S247","TR6-10-S212","TR6-14-S211","TR6-15-S149","TR6-16-S371","TR6-17-S138","TR6-18-S262","TR6-19-S137","TR6-20-S132","TR6-21-S107","TR6-22-S152","TR6-25-S378","TR6-28-S158","TR6-3-S236","TR6-31-S272","TR6-34-S143","TR6-37-S312","TR6-40-S160","TR6-46-S176","TR6-52-S122","TR6-58-S361","TR6-6-S277","TR6-64-S146","TR6-7-S325","TR6-8-S300","TR6-9-S189"
"ASV336","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas",NA,"unknown Sellimonas (Genus) ASV336",0.11,0.13,0.15,0.13,0,0.11,0.07,0,0,0.13,0.15,0.22,0.22,0.22,0.11,0.15,0.39,0.44,0.28,0.13,0.11,0.31,0.07,0.04,0.09,0.11,0.02,0.17,0.2,0.07,0.09,0,0.24,0.07,0.15,0.09,0.04,0,0.02,0.02,0.17,0.11,0.15,0,0.09,0.04,0,0,0,0.02,0.07,0.22,0.07,0.04,0.02,0.09,0.09,0.13,0.02,0.13,0,0.09,0,0.07,0.2,0.11,0.09,0,0,0.2,0.28,0.2,0.11,0.2,0.04,0.02,0.15,0.17,0.22,0.22,0.17,0.13,0.09,0.04,0.09,0.04,0.11,0.17,0.09,0.11,0.04,0.13,0.22,0.33,0.13,0.15,0.24,0,0,0.09,0.11,0.17,0.22,0.28,0.15,0.2,0.17,0,0,0,0,0,0,0.09,0.07,0.31,0.17,0.07,0.04,0,0.17,0.11,0.09,0.02,0,0.15,0.22,0.28,0.13,0.17,0.15,0.13,0.37,0.17,0.26,0.07,0.17,0.09,0.31,0.22,0.28,0.26,0.28,0.2,0.22,0.15,0.24,0.17,0.15,0.15,0.35,0.24,0.17,0.24,0.42,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.24,0,0.31,0.24,0.31,0.17,0,0.48,0.26,0.07,0.04,0.02,0.2,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.02,0.04,0.17,0.09,0.26,0.22,0.09,0.44,0.26,0.26,0.22,0.28,0.44,0.2,0.28,0.26,0.2,0.46,0.09,0.35,0.13,0.13,0.09,0.15,0.2,0.02,0,0.04
"ASV337","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas",NA,"unknown Sellimonas (Genus) ASV337",0,0.04,0.13,0.09,0.11,0,0.02,0,0.02,0.04,0.11,0.2,0.09,0.24,0.04,0.2,0.07,0.35,0.15,0.09,0.09,0.13,0.11,0.02,0.04,0.04,0.02,0.04,0,0.07,0.04,0,0,0.07,0.04,0.02,0,0,0.04,0,0,0,0.09,0,0,0,0,0,0,0,0.07,0.07,0.04,0.02,0,0.02,0.02,0.09,0,0.02,0.07,0.02,0.07,0.04,0.11,0.15,0.24,0.04,0.15,0,0.33,0.17,0.17,0.22,0.11,0.09,0.09,0.13,0.09,0.26,0.22,0.09,0.04,0.04,0.04,0.26,0,0.2,0.07,0.2,0.11,0.17,0.22,0.2,0.2,0,0.15,0.09,0.02,0.02,0,0.26,0.24,0.24,0.11,0.13,0.13,0.04,0,0,0,0,0,0.09,0.04,0.2,0.15,0.02,0,0,0,0.07,0.09,0.04,0.11,0.07,0.04,0.02,0.22,0.11,0.15,0.24,0.13,0.22,0.22,0.13,0.26,0.22,0.2,0.09,0.15,0.09,0.15,0.09,0.09,0.07,0.09,0.07,0,0.2,0.33,0.09,0.15,0.5,0.13,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.15,0,0.44,0.09,0.37,0.09,0.09,0.24,0.13,0.11,0.09,0.04,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.07,0.09,0.02,0.13,0.09,0.2,0.24,0.2,0.31,0.07,0.37,0.22,0.15,0.26,0.17,0.17,0.13,0.13,0.11,0.24,0.11,0.07,0.04,0.09,0.02,0.11,0.07,0,0
"ASV338","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV338",0,0,0,0.04,0.07,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.09,0.02,0.02,0,0.04,0.04,0.02,0,0,0,0,0,0,0,0,0.07,0.02,0,0.13,0,0.02,0.04,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.04,0,0.02,0,0.04,0.04,0.11,0.02,0.04,0.02,0,0.02,0,0.04,0,0.04,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0.02,0.04,0,0,0.02,0.02,0.04,0.02,0.02,0.07,0,0.02,0,0.04,0.07,0.07,0.07,0.13,0,0.09,0,0,0,0,0,0.02,0,0,0,0.02,0,0.02,0,0.04,0.07,0.07,0,0.07,0.09,0.04,0,0.04,0,0,0.04,0,0.02,0.02,0.04,0,0,0.02,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0.02,0.04,0.02,0.09,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.02,0.07,0.02,0.04,0,0.04,0,0,0.04,0.04,0,0,0,0.02,0,0,0,0.07,0,0,0,0.02,0.02,0,0
"ASV339","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV339",0,0,0,0,0,0,0.11,0.15,0.11,0.07,0,0.04,0,0,0,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.02,0,0.02,0
"ASV340","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.13,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV341","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV342","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV343","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV344","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV344",0,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.04,0,0.02,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0.17,0.11,0,0.09,0.2,0.22,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0.02,0.04,0.02,0,0,0.09,0.04,0.02,0.04,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV345","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella",NA,"unknown Eisenbergiella (Genus) ASV345",0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0.11,0,0.09,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.04,0.04,0,0,0.02,0,0,0,0.02,0.04,0.11,0.02,0.02,0.07,0.07,0.02,0.15,0.2,0.33,0.33,0.5,0.17,0.2,0.33,0.15,0.04,0,0,0.13,0.13,0.09,0,0.04,0.37,0.26,0.26,0.31,0.02,0,0,0.09,0.76,0,0,1.35,0.35,0.44,0.39,0.24,0.35,0.7,0.2,0.11,0.02,0.04,0.02,0,0,0.02,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0.07,0,0,0.04,0.07,0.02,0,0,0,0,0,0.17,0.35,0.11,0,0,0,0,0,0,0,0,0.04,0.44,0.11,0.15,0.85,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.13,0,0.09,0.04,0.09,0,0.15,0.81,0.57,0.24,0.02,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.07,0.04,0.09,0,1.05,1.07,0.74,0.42,0.61,0.42,0.28,0.13,0.13,0.07,0.02,0.04,0,0.02,0.02,0.07,0,0,0,0.07,0.22,0,0.52,0.59,0.92
"ASV346","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella",NA,"unknown Eisenbergiella (Genus) ASV346",0.85,0.96,0.92,2.19,0.98,0.11,0.07,0,0.02,0.83,3.3,2.36,1.53,1.81,1.64,4.87,2.1,0.79,0.42,1.84,1.66,0.63,1.6,0.87,0.74,24.8,24.54,27.69,13.16,16.98,7.93,0,3.72,0.83,1.29,1.57,0.52,0.07,0.66,0.7,0.26,0.59,2.08,1.31,0.76,0.37,0.07,0.17,0,1.97,3.52,2.27,2.12,1.38,1.11,0.46,1.53,0.94,2.82,1.22,1.03,1.66,0.79,1.77,1.49,1.42,2.62,14.27,1.25,1.66,3.5,3.69,1.64,2.16,1.6,0.81,2.64,1.35,4.24,3.17,1.35,0.22,0.76,1.05,5.07,0.66,2.6,6.45,3.5,3.52,1.81,1.14,2.58,3.89,1.62,1.86,0.98,1.73,1.31,0.74,1.09,0.59,0.85,0.72,0.46,0.81,0.09,0.02,0,0,0.04,0,0,1.66,1.86,9.79,0,1.09,0.02,1.22,1.6,1.92,3.15,2.01,2.32,0.94,0.83,1.38,1.11,0.72,1.22,2.01,1.73,1.14,1.11,0.5,0.57,1.33,0.94,1.2,1.99,1.66,0.9,0.85,8.96,1.55,1.33,1.62,1.16,1.14,1.81,2.12,1.42,4.04,0.13,0,0,0,0.02,0,0.02,1.62,0,0.07,0,0,0.04,0.07,0,1.31,0,1.42,1.2,1.03,1.16,5.31,5.64,4.85,2.38,0.02,0,2.4,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0.02,4.31,0,5.49,3.12,5.16,1.07,5.86,4.11,3.61,3.41,3.17,1.94,1.55,1.38,1.31,1.4,1.16,1.51,1.27,1.33,0.9,3.1,1.38,1.11,0.7,3.8,3.63,1.51,5.09,4.63,4.74
"ASV347","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella",NA,"unknown Eisenbergiella (Genus) ASV347",0.07,0.33,0.39,0.72,0.17,0,0,0,0,0,0,0.22,0,0,0.57,0,0,0,0,0.26,0.37,0.15,0.61,0.26,0.17,0,0,0,0.37,0.5,0.07,0,0,0.15,0.26,0.2,0.07,0,0.24,0.33,0.17,0.17,0,0.48,0.17,0.07,0,0,0,0,0.07,0.13,0.26,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.35,0.26,0.26,0.09,0.9,0.52,0.22,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.31,0.09,0.37,0.22,0.33,0.28,0.17,0.26,0.28,0.15,0.28,0.11,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.5,0,0.52,0.42,0.22,0.22,0.26,0.39,0.15,0.33,0.72,0.42,0.37,0.31,0.02,0,0,0,0,0,0,0.2,0.15,0.15,0.46,0.07,0.52,0.13,0.15,0.39,0.22,0.15,0.39,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.13,0,0.13,0.09,0.04,0.26,1.62,1.2,0.87,0.46,0,0,0.24,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.85,0,1.18,0.96,1.44,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.68,0,0,0,0,0
"ASV348","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella",NA,"unknown Eisenbergiella (Genus) ASV348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.17,0.11,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.13,0.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.09,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.02,0.15,0.31,0.02,0.17,0.2,0.31,0.04,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.11,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.13,0,0.11,0,0,0.2,0,0,0,0.2,0,0,0.07,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.44,0,0.39,0.13,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.02,0.37,0,0.37,0.37,0.37,0.04,0.26,0.11,0.11,0.15,0,0.2,0.17,0.11,0,0.35,0.42,0.17,0.15,0.37,0,0.07,0.04,0.02,0,0,0.66,0,0.66,0.85,0.7
"ASV349","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] torques group",NA,"unknown [Ruminococcus] torques group (Genus) ASV349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV350","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"unknown Lachnospiraceae (Family) ASV350",0.07,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.02,0.09,0.02,0.02,0.07,0.07,0,0,0.04,0.37,0.22,0.04,0.15,0.02,0,0.28,0.13,0,0.09,0.35,0.15,0.04,0.09,0,0.02,0.04,0,0.13,0.02,0,0.07,0.15,0,0.2,0.13,0,0.04,0.07,0.04,0.11,0.11,0.11,0.17,0.07,0.11,0.02,0.04,0,0.13,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.07,0.11,0.04,0.09,0,0.04,0.02,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.07,0,0,0,0,0.07,0.04,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.09,0,0,0.02,0,0.02,0.11,0,0,0.02,0.02,0.04,0.09,0.04,0.11,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.11,0.04,0,0.02,0.02,0.02,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.07,0,0.04,0,0
"ASV351","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas",NA,"unknown Sellimonas (Genus) ASV351",0.24,1.14,0.81,0.72,0.35,0.11,0.04,0,0.48,0.11,0.13,0.09,0.37,0.55,0.52,0.7,0.42,0.42,0.42,0.52,0.42,1.01,0.59,0.92,0.59,0.37,0.66,0.68,0.44,0.81,0.24,0.31,0.44,0.35,0.24,0.37,0.44,0.5,0.98,1.29,0.76,1.11,0.68,1.01,0.55,0.33,0.24,0.74,0.44,1.86,1.01,0.9,1.33,1.35,1.68,1.73,2.53,2.03,0.37,1.07,1.29,1.27,1.44,0.72,0.61,0.85,0.61,0.15,0.44,0.61,0.72,0.74,0.66,1.11,0.28,0.85,1.33,0.87,1.35,3.34,4.48,7.91,7.71,3.52,0.96,0.72,0.46,0.74,0.63,0.63,0.7,0.52,0.63,1.4,1.07,0.79,0.87,1.25,1.11,1.16,0.44,1.51,0.94,1.07,1.01,1.22,1.92,5.11,4.09,5.35,5.55,3.76,2.36,0.85,0.2,1.29,2.27,1.6,1.46,2.05,1.53,0.48,1.49,0.76,0.66,1.22,0.26,0.5,0.72,0.96,1.05,1.38,0.94,0.68,0.7,0.52,0.9,1.05,0.96,0.76,0.55,0.57,0.5,0.26,0.24,0.57,0.74,0.87,0.76,0.55,0.72,0.37,0.35,0.48,0.11,0,0,0,0,0,0,0.66,0,0,0,0,0.02,0,0,0.7,0,0.63,0.59,0.52,0.26,0.44,0.83,0.94,0.76,0.15,0.04,0.59,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.04,0.39,0,0.57,0.48,0.37,0.57,0.5,0.52,0.22,0.31,0.28,0.31,0.35,0.26,0.35,0.46,0.42,0.79,0.72,0.72,0.61,0.61,0.26,1.16,0.79,0.52,0.9,1.14,1.03,0.52,0.5
"ASV352","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas","intestinalis","Sellimonas intestinalis ASV352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.24,0.24,0.11,0.04,0,0,0,0.22,0.39,0.26,0.31,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.04,0.11,0.04,0.02,0,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
